order_id,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic_density
0x2185 ,18.520016,73.830547,18.630016,73.940547,conditions Sunny,Low 
0x12e7 ,22.722634,75.886959,22.812634,75.976959,conditions Windy,Medium 
0x5956 ,22.745536,75.893106,22.765536,75.913106,conditions Windy,Low 
0x7814 ,0.0,0.0,0.03,0.03,conditions Stormy,Jam 
0xcee ,12.972161,77.596014,13.042161,77.666014,conditions Sunny,Low 
0x5a07 ,12.304569,76.643622,12.354569,76.693622,conditions Sunny,Jam 
0x340f ,21.175104,72.804342,21.245104,72.874342,conditions Cloudy,Jam 
0x8094 ,12.935662,77.61413,13.015662,77.69413,conditions Cloudy,Low 
0x3241 ,21.17106,72.789292,21.21106,72.829292,conditions Sunny,High 
0xde16 ,0.0,0.0,0.01,0.01,conditions Sunny,Low 
0xa176 ,17.450851,78.379347,17.500851,78.429347,conditions Cloudy,Jam 
0xc8c7 ,22.526461,88.364453,22.576461,88.414453,conditions Stormy,Medium 
0xaa97 ,23.371292,85.327872,23.441292,85.397872,conditions Sunny,Medium 
0xa64c ,18.520016,73.830547,18.530016,73.840547,conditions Stormy,Low 
0x7df5 ,13.029198,77.570997,13.059198,77.600997,conditions Windy,Medium 
0x869e ,23.416792,85.316842,23.476792,85.376842,conditions Fog,Jam 
0x7725 ,18.520016,73.830547,18.630016,73.940547,conditions Stormy,Jam 
0xb6d2 ,23.416792,85.316842,23.436792,85.336842,conditions Stormy,High 
0x6edb ,18.546258,73.904337,18.656258,74.014337,conditions Stormy,Medium 
0xaab4 ,13.026286,80.275235,13.136286,80.385235,conditions Cloudy,Low 
0xaabd ,26.921411,75.793604,26.981411,75.853604,conditions Windy,Low 
0xc873 ,22.552672,88.352885,22.642672,88.442885,conditions Windy,Medium 
0x1494 ,12.352058,76.60665,12.432058,76.68665,conditions Sandstorms,Medium 
0x1875 ,11.022298,76.998349,11.132298,77.108349,conditions Windy,Jam 
0x2af5 ,11.008638,76.984311,11.068638,77.044311,conditions Sandstorms,Jam 
0x97b6 ,21.149669,72.772629,21.199669,72.822629,conditions Cloudy,Jam 
0xa56e ,12.972161,77.596014,13.002161,77.626014,conditions Sunny,Jam 
0xaa3f ,13.049645,80.242268,13.139645,80.332268,conditions Windy,Medium 
0x6226 ,0.0,0.0,0.06,0.06,conditions Fog,Medium 
0x996b ,17.430448,78.418213,17.520448,78.508213,conditions Stormy,Low 
0xc595 ,30.372202,78.077151,30.442202,78.147151,conditions Sandstorms,Low 
0x6bfb ,19.176269,72.836721,19.216269,72.876721,conditions Stormy,High 
0x7e1f ,23.351489,85.324253,23.411489,85.384253,conditions Sandstorms,Jam 
0xb20d ,0.0,0.0,0.04,0.04,conditions Sandstorms,Medium 
0xa11b ,0.0,0.0,0.11,0.11,conditions Fog,Low 
0x1db4 ,18.530963,73.828972,18.590963,73.888972,conditions Stormy,Low 
0x2258 ,26.766536,75.837333,26.826536,75.897333,conditions Windy,Low 
0x1fd6 ,22.722634,75.886959,22.762634,75.926959,conditions Cloudy,Medium 
0x6de1 ,12.98041,77.640489,13.01041,77.670489,conditions Sandstorms,Medium 
0x8b39 ,22.307898,73.167788,22.417898,73.277788,conditions Sunny,Low 
0x8f8 ,0.0,0.0,0.07,0.07,conditions Sunny,Medium 
0x997b ,19.091458,72.827808,19.201458,72.937808,conditions Cloudy,Medium 
0xcdb6 ,19.874733,75.353942,19.984733,75.463942,conditions Windy,Medium 
0x5a7a ,13.045479,80.23311,13.155479,80.34311,conditions Windy,Jam 
0x6de3 ,26.956431,75.776649,27.046431,75.866649,conditions Fog,Jam 
0xe27a ,10.027014,76.308053,10.157014,76.438053,conditions Stormy,Low 
0xab52 ,11.008638,76.984311,11.138638,77.114311,conditions Stormy,Low 
0x4632 ,13.022394,80.242439,13.112394,80.332439,conditions Stormy,Medium 
0x4b8a ,19.065838,72.832658,19.175838,72.942658,conditions Sunny,Jam 
0x1623 ,22.75004,75.902847,22.78004,75.932847,conditions Cloudy,Jam 
0xaa66 ,0.0,0.0,0.13,0.13,conditions Sunny,Jam 
0x7ea ,21.173493,72.801953,21.203493,72.831953,conditions Windy,Low 
0x4dfa ,13.029198,77.570997,13.039198,77.580997,conditions Sandstorms,Low 
0xa667 ,13.026279,80.174568,13.036279,80.184568,conditions Windy,Low 
0x6e9d ,13.091809,80.219104,13.131809,80.259104,conditions Stormy,High 
0x5807 ,0.0,0.0,0.13,0.13,conditions Sandstorms,Jam 
0x9a32 ,22.308096,73.167753,22.348096,73.207753,conditions Cloudy,High 
0x917d ,21.183434,72.814492,21.203434,72.834492,conditions Cloudy,Low 
0x8673 ,0.0,0.0,0.04,0.04,conditions Windy,Medium 
0x4ac4 ,18.533811,73.899315,18.623811,73.989315,conditions Sandstorms,Jam 
0x1b6a ,23.351489,85.324253,23.431489,85.404253,conditions Windy,Low 
0x7bd7 ,11.003681,76.975525,11.053681,77.025525,conditions Cloudy,Jam 
0x9735 ,21.149669,72.772629,21.279669,72.902629,conditions Windy,Low 
0x1a54 ,12.975377,77.696664,13.045377,77.766664,conditions Windy,Medium 
0x819d ,22.311358,73.164798,22.421358,73.274798,conditions Fog,Medium 
0x96f0 ,12.986047,80.218114,13.056047,80.288114,conditions Sandstorms,Medium 
0x66f1 ,21.175975,72.795503,21.285975,72.905503,conditions Cloudy,Jam 
0xc6e9 ,15.496162,73.825364,15.536162,73.865364,conditions Sandstorms,High 
0xb8aa ,26.913726,75.75282,26.933726,75.77282,conditions Stormy,Low 
0xc668 ,22.569367,88.433187,22.639367,88.503187,conditions Windy,Jam 
0x4c13 ,21.170798,72.790489,21.300798,72.920489,conditions Windy,Jam 
0x824a ,22.74806,75.8934,22.75806,75.9034,conditions Cloudy,Low 
0xcb5b ,30.895817,75.813112,30.905817,75.823112,conditions Windy,Low 
0x4cab ,23.357804,85.325146,23.417804,85.385146,conditions Sandstorms,Jam 
0xafc4 ,11.010375,76.95295,11.090375,77.03295,conditions Stormy,Low 
0xc003 ,-30.366322,-78.070453,30.496322,78.200453,conditions NaN,NaN 
0x18c0 ,12.323994,76.626167,12.353994,76.656167,conditions Stormy,Medium 
0x1655 ,19.120083,72.907385,19.190083,72.977385,conditions Cloudy,Low 
0x7573 ,18.563934,73.915367,18.643935,73.995367,conditions Windy,Low 
0x9201 ,12.906229,77.596791,13.016229,77.706791,conditions Windy,Jam 
0xa940 ,12.933298,77.614293,13.023298,77.704293,conditions Sunny,Jam 
0x604 ,12.337978,76.616792,12.377978,76.656792,conditions NaN,NaN 
0xd6ef ,27.161661,78.011544,27.241661,78.091544,conditions Cloudy,Jam 
0xb39b ,12.337928,76.617889,12.347928,76.627889,conditions Stormy,High 
0x8ce7 ,13.066762,80.251865,13.076762,80.261865,conditions Windy,High 
0x9873 ,10.994136,76.963303,11.074136,77.043303,conditions Sandstorms,Medium 
0x29ab ,17.440827,78.393391,17.550827,78.503391,conditions Windy,Medium 
0x8198 ,11.003681,76.975525,11.033681,77.005525,conditions Windy,Medium 
0x7b24 ,13.064181,80.236442,13.154181,80.326442,conditions Fog,Low 
0x92ec ,13.066762,80.251865,13.116762,80.301865,conditions Windy,Low 
0x1aca ,21.160437,72.774209,21.200437,72.814209,conditions Cloudy,High 
0xa348 ,19.091458,72.827808,19.111458,72.847808,conditions Fog,Low 
0xc733 ,0.0,0.0,0.07,0.07,conditions Sandstorms,Low 
0x14d0 ,23.416792,85.316842,23.476792,85.376842,conditions Sunny,Low 
0xd800 ,30.362686,78.06889,30.492686,78.19889,conditions Fog,Jam 
0x17db ,22.725748,75.898497,22.755747,75.928497,conditions Stormy,Jam 
0x6d58 ,17.410371,78.437225,17.520371,78.547225,conditions Sunny,Medium 
0xded5 ,0.0,0.0,0.08,0.08,conditions Cloudy,Medium 
0xa20a ,18.56245,73.916619,18.65245,74.006619,conditions Fog,Low 
0x7c9e ,12.972161,77.596014,12.992161,77.616014,conditions Sandstorms,Low 
0x5ef3 ,23.416792,85.316842,23.446792,85.346842,conditions Sandstorms,Medium 
0x80c2 ,12.906229,77.596791,13.036229,77.726791,conditions Cloudy,Low 
0xd2b0 ,9.979186,76.317361,10.049186,76.387361,conditions Cloudy,Jam 
0x70ff ,13.049645,80.242268,13.079645,80.272268,conditions Fog,Medium 
0x548e ,17.411028,78.329645,17.541028,78.459645,conditions Fog,Jam 
0x26f1 ,12.933284,77.615428,13.003284,77.685428,conditions Cloudy,Medium 
0x4a1b ,11.000762,76.981876,11.020762,77.001876,conditions Stormy,Low 
0xbf6c ,0.0,0.0,0.08,0.08,conditions Sunny,Jam 
0x5561 ,18.539299,73.897902,18.609299,73.967902,conditions Cloudy,Jam 
0xafd4 ,11.022298,76.998349,11.042298,77.018349,conditions Sunny,High 
0x6957 ,22.310329,73.169083,22.360329,73.219083,conditions Fog,Medium 
0x9151 ,12.949934,77.699386,12.999934,77.749386,conditions Stormy,Jam 
0x9d4c ,11.022169,76.999594,11.082169,77.059594,conditions Fog,Low 
0xd413 ,19.875908,75.358888,19.925908,75.408888,conditions Cloudy,Low 
0xc677 ,10.006881,76.345397,10.076881,76.415397,conditions Stormy,Low 
0x4421 ,12.326356,76.619103,12.366356,76.659103,conditions Fog,High 
0xa631 ,17.431477,78.40035,17.451477,78.42035,conditions Cloudy,Low 
0x3a16 ,26.88842,75.800689,27.02842,75.940689,conditions Windy,Jam 
0xdf8e ,0.0,0.0,0.01,0.01,conditions Cloudy,High 
0xa04 ,11.003669,76.976494,11.073669,77.046494,conditions Fog,Jam 
0x4300 ,0.0,0.0,0.02,0.02,conditions Windy,Low 
0x58c2 ,13.022394,80.242439,13.072394,80.292439,conditions Stormy,Low 
0xbbc6 ,18.51421,73.838429,18.62421,73.948429,conditions Windy,Low 
0x50c4 ,12.352058,76.60665,12.462058,76.71665,conditions Sandstorms,Medium 
0xbcd5 ,21.186884,72.793616,21.196884,72.803616,conditions Cloudy,Low 
0x6234 ,22.307898,73.167788,22.417898,73.277788,conditions Windy,Medium 
0xcc11 ,19.875522,75.367127,19.925522,75.417127,conditions Sandstorms,Jam 
0x6445 ,26.892312,75.806896,26.972313,75.886896,conditions Windy,Medium 
0x33dc ,22.310237,73.158921,22.420237,73.268921,conditions Windy,Jam 
0xacd8 ,23.359033,85.325347,23.449033,85.415347,conditions Windy,Jam 
0xbfb4 ,22.552996,88.35231,22.572996,88.37231,conditions Stormy,High 
0xd989 ,22.538731,88.364878,22.598731,88.424878,conditions Stormy,Medium 
0x8b3f ,22.311603,73.165012,22.351603,73.205012,conditions Windy,High 
0xdeb4 ,30.895204,75.822103,30.945204,75.872103,conditions Stormy,Low 
0xa243 ,17.428294,78.404423,17.498294,78.474423,conditions Fog,Medium 
0xd446 ,25.450329,81.834279,25.540329,81.924279,conditions Sandstorms,Low 
0x6436 ,18.546947,73.900626,18.656947,74.010626,conditions Stormy,Jam 
0x5d2d ,26.956431,75.776649,27.066431,75.886649,conditions Stormy,Low 
0xbb22 ,13.026279,80.174568,13.086279,80.234568,conditions Cloudy,Jam 
0x8b2b ,19.1813,72.836191,19.2413,72.896191,conditions Sandstorms,Jam 
0xc1ec ,30.340722,78.060221,30.430722,78.150221,conditions Sunny,Medium 
0xde6f ,19.874733,75.353942,19.964733,75.443942,conditions Sandstorms,Medium 
0x33a0 ,26.911927,75.797282,27.001927,75.887282,conditions Fog,Medium 
0xb712 ,13.058616,80.264151,13.188616,80.394151,conditions Sandstorms,Jam 
0x8299 ,12.352058,76.60665,12.402058,76.65665,conditions Windy,Jam 
0x9e30 ,0.0,0.0,0.07,0.07,conditions Windy,Jam 
0x9155 ,22.727021,75.884167,22.747021,75.904167,conditions Windy,Low 
0x3d8c ,22.651847,75.881991,22.681847,75.911991,conditions Stormy,Low 
0xd3fa ,25.45235,81.841889,25.48235,81.871889,conditions Sandstorms,Jam 
0xbb9 ,12.906229,77.596791,12.966229,77.656791,conditions NaN,NaN 
0xb012 ,10.994136,76.963303,11.084136,77.053303,conditions Sandstorms,Low 
0xdcaa ,19.874733,75.353942,19.954733,75.433942,conditions Sandstorms,Jam 
0x9587 ,22.311603,73.165012,22.401603,73.255012,conditions Fog,Medium 
0x43ba ,17.411028,78.329645,17.441028,78.359645,conditions Stormy,Medium 
0x5803 ,21.170798,72.790489,21.220798,72.840489,conditions Windy,Low 
0x70f5 ,12.972532,77.608179,12.992532,77.628179,conditions Fog,Low 
0x575d ,23.359033,85.325347,23.379033,85.345347,conditions Stormy,Low 
0x6ef ,17.426228,78.407495,17.556228,78.537495,conditions Windy,Medium 
0x4f3c ,21.173493,72.801953,21.243493,72.871953,conditions Cloudy,Jam 
0xb9bc ,0.0,0.0,0.08,0.08,conditions Sunny,Medium 
0xb209 ,11.003669,76.976494,11.073669,77.046494,conditions Stormy,Medium 
0x4f9a ,12.972161,77.596014,13.042161,77.666014,conditions Sandstorms,Jam 
0x8011 ,21.149669,72.772629,21.179669,72.802629,conditions Fog,Medium 
0x9692 ,26.892312,75.806896,26.972313,75.886896,conditions Windy,Jam 
0x9415 ,17.424114,78.347554,17.534114,78.457554,conditions Fog,Low 
0xb6a0 ,0.0,0.0,0.07,0.07,conditions Windy,Medium 
0x7bf ,21.170096,72.789122,21.250096,72.869122,conditions Windy,Jam 
0x7cb8 ,22.760072,75.892574,22.780072,75.912574,conditions Windy,Low 
0x953 ,12.325461,76.632278,12.335461,76.642278,conditions Cloudy,High 
0x9c8c ,21.157735,72.768778,21.167735,72.778778,conditions Stormy,High 
0xb38b ,11.000762,76.981876,11.030762,77.011876,conditions Stormy,Medium 
0x4d5b ,21.186884,72.793616,21.206884,72.813616,conditions Sandstorms,High 
0x8f9e ,21.157729,72.768726,21.187729,72.798726,conditions Cloudy,Medium 
0x3b2e ,13.086438,80.220672,13.136439,80.270672,conditions Stormy,Jam 
0x2cb6 ,26.846156,75.8023,26.956156,75.9123,conditions Stormy,Jam 
0x9d2b ,21.157729,72.768726,21.197729,72.808726,conditions Fog,High 
0x7943 ,12.939496,77.625999,13.069496,77.755999,conditions Fog,Medium 
0x205d ,11.008638,76.984311,11.098638,77.074311,conditions Stormy,Low 
0x5aad ,11.022477,76.995667,11.062477,77.035667,conditions Windy,High 
0xd747 ,27.160934,78.044095,27.180934,78.064095,conditions Windy,Low 
0xac01 ,22.725748,75.898497,22.805747,75.978497,conditions Sunny,Low 
0x9098 ,19.131141,72.813074,19.19114,72.873074,conditions Sunny,Low 
0xaff ,12.323225,76.630028,12.453225,76.760028,conditions Windy,Jam 
0xa3a6 ,18.51421,73.838429,18.60421,73.928429,conditions Sandstorms,Medium 
0x473 ,-12.325461,-76.632278,12.385461,76.692278,conditions NaN,NaN 
0xe076 ,0.0,0.0,0.09,0.09,conditions Sandstorms,Jam 
0x8a91 ,22.31279,73.170283,22.37279,73.230283,conditions Cloudy,Jam 
0x788d ,26.905287,75.794592,27.015287,75.904592,conditions Fog,Jam 
0x6948 ,12.975377,77.696664,13.055377,77.776664,conditions Cloudy,Low 
0x28e9 ,17.422819,78.449578,17.502819,78.529578,conditions Cloudy,Jam 
0x53ea ,17.45971,78.368855,17.50971,78.418855,conditions Sunny,Low 
0xcd30 ,22.526461,88.364453,22.616461,88.454453,conditions Sandstorms,Jam 
0x57ce ,18.533811,73.899315,18.583811,73.949315,conditions Sandstorms,Low 
0x3d57 ,12.906229,77.596791,13.036229,77.726791,conditions Cloudy,Jam 
0xdd28 ,27.163303,78.057044,27.293303,78.187044,conditions Windy,Low 
0x1b03 ,22.695207,75.866059,22.715207,75.886059,conditions Windy,High 
0x9646 ,11.026117,76.944652,11.106117,77.024652,conditions Stormy,Low 
0x3e9b ,26.910262,75.783013,26.940262,75.813013,conditions Sunny,Jam 
0x5a5d ,0.0,0.0,0.02,0.02,conditions Cloudy,Low 
0x33dd ,17.440827,78.393391,17.500827,78.453391,conditions Fog,Jam 
0xab46 ,22.727021,75.884167,22.777021,75.934167,conditions Sunny,Medium 
0xa8b9 ,0.0,0.0,0.02,0.02,conditions Stormy,Low 
0x7096 ,18.569156,73.774723,18.629156,73.834723,conditions Sandstorms,Low 
0x23b8 ,0.0,0.0,0.08,0.08,conditions Cloudy,Jam 
0xc55c ,19.875522,75.367127,19.925522,75.417127,conditions Fog,Low 
0x9b27 ,18.593481,73.785901,18.623481,73.815901,conditions Stormy,Jam 
0xbc03 ,11.003008,76.97544,11.073009,77.04544,conditions Windy,Low 
0x38c5 ,26.914142,75.805704,27.024142,75.915704,conditions Stormy,Low 
0x2997 ,19.103249,72.846749,19.233249,72.976749,conditions Cloudy,Jam 
0x5aa4 ,12.939496,77.625999,12.979496,77.665999,conditions Windy,High 
0x1d9c ,19.055831,72.833984,19.085831,72.863984,conditions Cloudy,Low 
0xb041 ,23.416792,85.316842,23.506792,85.406842,conditions Windy,Medium 
0x5145 ,12.934365,77.616155,12.974365,77.656155,conditions Cloudy,High 
0x91ba ,12.906229,77.596791,13.016229,77.706791,conditions Sandstorms,Medium 
0xc951 ,30.359722,78.067079,30.499722,78.207079,conditions Fog,Medium 
0xb0e7 ,26.956431,75.776649,27.006431,75.826649,conditions Windy,Low 
0x1a1e ,12.334022,76.618203,12.364022,76.648203,conditions Fog,Jam 
0xcdf4 ,23.214294,77.435361,23.264294,77.485361,conditions Sunny,Medium 
0xaea ,12.914264,77.6784,13.024264,77.7884,conditions Sandstorms,Low 
0x6723 ,26.956431,75.776649,27.006431,75.826649,conditions Cloudy,Medium 
0x326e ,12.326356,76.619103,12.436356,76.729103,conditions Cloudy,Medium 
0x1983 ,22.725835,75.887648,22.765835,75.927648,conditions Stormy,Medium 
0x7648 ,23.359194,85.325447,23.489194,85.455447,conditions Sunny,Jam 
0x8028 ,11.006686,76.951736,11.076686,77.021736,conditions Cloudy,Jam 
0x5d47 ,12.934179,77.615797,13.044179,77.725797,conditions Sandstorms,Medium 
0x5fd4 ,21.173493,72.801953,21.283493,72.911953,conditions Sunny,Low 
0xa14d ,12.311072,76.654878,12.441072,76.784878,conditions Stormy,Jam 
0x6b51 ,13.029198,77.570997,13.039198,77.580997,conditions Fog,Low 
0xa5dc ,12.334022,76.618203,12.414022,76.698203,conditions Sunny,Jam 
0x268b ,12.323225,76.630028,12.403225,76.710028,conditions Cloudy,Low 
0x15f4 ,23.371292,85.327872,23.501292,85.457872,conditions Cloudy,Jam 
0x711a ,26.766536,75.837333,26.846536,75.917333,conditions Cloudy,Low 
0x21c3 ,17.41233,78.449654,17.50233,78.539654,conditions Fog,Low 
0x5af ,-12.316967,76.603067,12.326967,76.613067,conditions Cloudy,High 
0x7022 ,13.086438,80.220672,13.166438,80.300672,conditions Windy,Medium 
0x33b9 ,21.149834,72.778666,21.159834,72.788666,conditions Windy,Low 
0x3b1e ,12.970221,77.645396,13.100221,77.775396,conditions Sandstorms,Jam 
0xa085 ,22.753659,75.903365,22.773659,75.923365,conditions Fog,High 
0x4390 ,11.003669,76.976494,11.063669,77.036494,conditions Fog,Low 
0x56aa ,18.636215,73.751081,18.646215,73.761081,conditions Cloudy,Low 
0x9797 ,12.933298,77.614293,13.043298,77.724293,conditions Sunny,Jam 
0x7b89 ,19.120083,72.907385,19.160083,72.947385,conditions Sunny,High 
0xa2f8 ,0.0,0.0,0.06,0.06,conditions Sandstorms,Medium 
0xb52c ,22.311603,73.165012,22.391603,73.245012,conditions Sunny,Medium 
0x9571 ,17.431477,78.40035,17.501477,78.47035,conditions Sunny,Jam 
0x2e2a ,12.979166,77.640709,12.999166,77.660709,conditions Fog,Low 
0x32b0 ,23.416792,85.316842,23.526792,85.426842,conditions NaN,NaN 
0x3318 ,12.933298,77.614293,13.063298,77.744293,conditions Sandstorms,Medium 
0x7726 ,22.722634,75.886959,22.732634,75.896959,conditions Windy,Low 
0x94dd ,11.025083,77.015393,11.105083,77.095393,conditions Sunny,Medium 
0x8227 ,26.849596,75.800512,26.919596,75.870512,conditions Stormy,Jam 
0xfc1 ,22.31279,73.170283,22.34279,73.200283,conditions Sandstorms,Jam 
0x8322 ,12.310972,76.659264,12.420972,76.769264,conditions Sandstorms,Medium 
0xc082 ,0.0,0.0,0.06,0.06,conditions Sunny,Medium 
0xa635 ,18.516216,73.842527,18.586216,73.912527,conditions Sunny,Low 
0xa35 ,22.751234,75.88949,22.761234,75.89949,conditions Windy,Low 
0x33be ,12.970221,77.645396,13.020221,77.695396,conditions Stormy,Medium 
0x3d21 ,23.371292,85.327872,23.441292,85.397872,conditions Fog,Low 
0xd152 ,23.234249,77.434007,23.294249,77.494007,conditions Fog,Low 
0x1c01 ,19.131141,72.813074,19.19114,72.873074,conditions Fog,Low 
0x45f ,0.0,0.0,0.01,0.01,conditions NaN,NaN 
0xd550 ,25.457116,81.859682,25.487116,81.889682,conditions Cloudy,Low 
0x7ffc ,13.029198,77.570997,13.139198,77.680997,conditions Cloudy,Medium 
0x9e4e ,11.022298,76.998349,11.052298,77.028349,conditions Stormy,Jam 
0xcef2 ,30.89286,75.822199,31.03286,75.962199,conditions Fog,Jam 
0x4e5a ,26.913483,75.803139,27.003483,75.893139,conditions Cloudy,Medium 
0x3776 ,12.98041,77.640489,12.99041,77.650489,conditions Cloudy,High 
0xca9b ,0.0,0.0,0.08,0.08,conditions Sandstorms,Medium 
0xbe1 ,13.054347,80.257221,13.084347,80.287221,conditions Cloudy,Jam 
0x929 ,19.120083,72.907385,19.170083,72.957385,conditions Fog,Medium 
0x9107 ,13.044694,80.26147,13.064694,80.28147,conditions Cloudy,High 
0x7317 ,11.022477,76.995667,11.102477,77.075667,conditions Stormy,Medium 
0x8464 ,12.323978,76.627961,12.353978,76.657961,conditions Sandstorms,Jam 
0x9af2 ,17.41233,78.449654,17.44233,78.479654,conditions Windy,Low 
0x8d48 ,26.913987,75.752891,26.943987,75.782891,conditions Cloudy,Low 
0xa077 ,18.55144,73.804855,18.62144,73.874855,conditions Fog,Jam 
0x8fa0 ,21.186438,72.794115,21.296438,72.904115,conditions Fog,Low 
0x291d ,22.308096,73.167753,22.378096,73.237753,conditions Windy,Jam 
0x7b54 ,18.539299,73.897902,18.609299,73.967902,conditions Stormy,Low 
0x895b ,12.979096,77.640625,13.109096,77.770625,conditions Cloudy,Medium 
0x8583 ,22.744648,75.894377,22.824648,75.974377,conditions Sunny,Jam 
0xd6bf ,0.0,0.0,0.11,0.11,conditions Stormy,Low 
0x4340 ,23.39925,85.390464,23.47925,85.470464,conditions Sandstorms,Low 
0x8c35 ,21.175975,72.795503,21.305975,72.925503,conditions Fog,Medium 
0xdd00 ,19.874103,75.368419,19.904103,75.398419,conditions Windy,Medium 
0xdac9 ,22.577821,88.400581,22.657821,88.480581,conditions Sandstorms,Low 
0x5d7a ,26.911378,75.789034,26.981378,75.859034,conditions Sunny,Medium 
0x65b1 ,12.310972,76.659264,12.380972,76.729264,conditions Cloudy,Jam 
0x80aa ,12.337978,76.616792,12.447978,76.726792,conditions Fog,Low 
0xb22b ,23.354422,85.3329,23.424422,85.4029,conditions Sunny,Jam 
0x1a31 ,26.911927,75.797282,26.981927,75.867282,conditions Sunny,Medium 
0xc2ba ,30.890184,75.829615,30.950184,75.889615,conditions Sunny,Jam 
0x9892 ,26.892312,75.806896,27.022313,75.936896,conditions Stormy,Jam 
0xddb7 ,0.0,0.0,0.01,0.01,conditions Sandstorms,Low 
0x4cce ,18.520016,73.830547,18.530016,73.840547,conditions Sandstorms,High 
0x8b86 ,10.994136,76.963303,11.084136,77.053303,conditions Cloudy,Jam 
0xad08 ,22.75004,75.902847,22.78004,75.932847,conditions Sunny,Jam 
0xd4df ,22.514119,88.362504,22.594119,88.442504,conditions Sunny,Low 
