driver_id,driver_age,driver_rating,vehicle_condition,vehicle_type
VADRES18DEL02 ,22,4.8,0,motorcycle 
COIMBRES13DEL01 ,20,4.9,1,scooter 
BANGRES20DEL01 ,31,4.4,0,motorcycle 
SURRES19DEL03 ,36,4.6,2,scooter 
JAPRES17DEL02 ,39,4.9,0,motorcycle 
HYDRES07DEL01 ,32,4.7,0,motorcycle 
RANCHIRES14DEL01 ,23,4.2,0,motorcycle 
SURRES13DEL02 ,30,3.8,2,scooter 
INDORES15DEL02 ,26,4.7,2,scooter 
MYSRES07DEL01 ,NaN ,NaN ,1,motorcycle 
SURRES11DEL01 ,21,4.9,2,motorcycle 
COIMBRES12DEL03 ,23,4.6,2,scooter 
SURRES03DEL02 ,22,4.9,1,motorcycle 
SURRES14DEL03 ,39,4.5,2,motorcycle 
CHENRES02DEL02 ,32,4.1,1,scooter 
JAPRES13DEL01 ,25,4.7,1,motorcycle 
SURRES14DEL01 ,30,5,1,motorcycle 
BANGRES12DEL02 ,25,4.8,2,scooter 
COIMBRES09DEL03 ,26,4.7,2,scooter 
COIMBRES02DEL01 ,30,4.6,2,motorcycle 
AGRRES07DEL02 ,31,4.3,0,motorcycle 
INDORES08DEL02 ,33,4.8,1,motorcycle 
MUMRES19DEL03 ,20,5,1,scooter 
MYSRES11DEL02 ,36,4.3,1,scooter 
PUNERES04DEL03 ,20,4.9,0,motorcycle 
MYSRES07DEL03 ,NaN ,NaN ,3,scooter 
AGRRES02DEL03 ,38,4.1,2,scooter 
VADRES06DEL03 ,37,4.7,0,motorcycle 
JAPRES05DEL01 ,28,5,2,scooter 
BANGRES15DEL02 ,39,3.5,2,motorcycle 
HYDRES03DEL02 ,31,4,1,scooter 
HYDRES15DEL02 ,30,4.9,0,motorcycle 
KOLRES03DEL03 ,27,4.9,2,motorcycle 
PUNERES11DEL02 ,30,4.9,2,motorcycle 
BANGRES08DEL02 ,29,4.5,2,scooter 
AGRRES11DEL02 ,35,4.5,0,motorcycle 
INDORES01DEL02 ,34,4.9,0,motorcycle 
COIMBRES17DEL02 ,37,4.8,2,scooter 
JAPRES08DEL03 ,34,4.9,0,motorcycle 
RANCHIRES03DEL02 ,31,4.9,1,scooter 
HYDRES16DEL03 ,23,4.1,2,electric_scooter 
INDORES05DEL02 ,29,4.7,0,motorcycle 
VADRES12DEL02 ,20,4.9,1,motorcycle 
PUNERES01DEL03 ,26,4.1,0,motorcycle 
RANCHIRES14DEL02 ,34,4.5,0,motorcycle 
AURGRES05DEL02 ,34,4.9,1,motorcycle 
PUNERES18DEL03 ,21,4.7,2,scooter 
COIMBRES010DEL01 ,35,4.6,0,motorcycle 
JAPRES02DEL01 ,20,4.7,2,electric_scooter 
MUMRES20DEL02 ,24,4.1,2,electric_scooter 
BANGRES12DEL01 ,25,4.5,1,scooter 
MUMRES06DEL03 ,22,4.8,2,scooter 
RANCHIRES01DEL03 ,38,4.7,1,motorcycle 
BANGRES11DEL01 ,29,4.3,1,scooter 
BANGRES08DEL01 ,24,4.8,1,scooter 
DEHRES08DEL03 ,36,4.8,0,motorcycle 
JAPRES20DEL02 ,31,4.7,2,electric_scooter 
MYSRES19DEL03 ,20,4.8,1,scooter 
BHPRES03DEL02 ,25,4.6,1,scooter 
BANGRES19DEL01 ,23,5,1,scooter 
JAPRES20DEL02 ,39,4.7,0,motorcycle 
MYSRES17DEL01 ,21,4.7,0,motorcycle 
INDORES09DEL01 ,32,4.7,2,scooter 
RANCHIRES11DEL02 ,36,4.9,1,motorcycle 
COIMBRES15DEL01 ,38,4.8,1,motorcycle 
BANGRES09DEL01 ,34,4.3,0,motorcycle 
SURRES04DEL01 ,23,2.5,1,motorcycle 
MYSRES01DEL02 ,32,3.6,2,scooter 
BANGRES16DEL01 ,31,4.8,0,motorcycle 
MYSRES19DEL02 ,22,4.6,2,motorcycle 
MYSRES11DEL02 ,34,3.9,2,electric_scooter 
RANCHIRES16DEL02 ,39,4.8,0,motorcycle 
JAPRES07DEL02 ,21,5,1,motorcycle 
HYDRES02DEL03 ,34,3.9,2,scooter 
MYSRES16DEL01 ,NaN ,NaN ,0,motorcycle 
CHENRES02DEL02 ,28,4.9,1,motorcycle 
SURRES18DEL01 ,34,4.9,1,motorcycle 
BANGRES02DEL02 ,21,4.7,1,motorcycle 
INDORES04DEL02 ,30,4.6,2,electric_scooter 
COIMBRES13DEL03 ,36,5,2,scooter 
PUNERES15DEL01 ,25,4.5,0,motorcycle 
BANGRES010DEL01 ,38,4.3,2,scooter 
MUMRES16DEL01 ,24,5,2,scooter 
MYSRES14DEL03 ,31,4,0,motorcycle 
VADRES14DEL02 ,31,4.7,2,electric_scooter 
HYDRES13DEL01 ,27,4.6,2,motorcycle 
BANGRES03DEL02 ,23,4.8,1,motorcycle 
RANCHIRES01DEL01 ,NaN ,NaN ,3,scooter 
BANGRES010DEL02 ,25,4.7,2,scooter 
INDORES07DEL01 ,38,4.5,2,electric_scooter 
COIMBRES03DEL02 ,32,4.8,0,motorcycle 
JAPRES16DEL01 ,22,4.3,0,motorcycle 
VADRES06DEL03 ,35,4.9,2,scooter 
MYSRES13DEL01 ,35,4.1,0,motorcycle 
ALHRES11DEL03 ,34,4.8,1,scooter 
PUNERES14DEL01 ,22,3.5,2,motorcycle 
INDORES11DEL01 ,NaN ,NaN ,2,scooter 
BANGRES02DEL02 ,28,4.9,2,scooter 
RANCHIRES16DEL01 ,35,3.6,2,motorcycle 
BHPRES15DEL03 ,38,4.8,1,scooter 
MUMRES19DEL03 ,31,5,0,motorcycle 
RANCHIRES14DEL01 ,NaN ,NaN ,3,electric_scooter 
ALHRES19DEL03 ,26,5,1,scooter 
BANGRES16DEL01 ,36,4.4,1,motorcycle 
COIMBRES19DEL03 ,26,4.6,0,motorcycle 
LUDHRES010DEL03 ,38,4.1,2,scooter 
JAPRES03DEL03 ,25,4.3,2,scooter 
BANGRES04DEL01 ,25,5,1,scooter 
ALHRES09DEL02 ,30,4.7,2,motorcycle 
CHENRES06DEL03 ,NaN ,NaN ,1,motorcycle 
MUMRES16DEL02 ,NaN ,NaN ,2,scooter 
CHENRES09DEL02 ,33,4.2,2,scooter 
COIMBRES02DEL02 ,39,4.9,1,motorcycle 
MYSRES05DEL03 ,34,4.5,2,motorcycle 
HYDRES02DEL03 ,37,4.2,0,motorcycle 
JAPRES18DEL03 ,36,4.8,0,motorcycle 
PUNERES02DEL01 ,29,4.9,0,motorcycle 
SURRES01DEL01 ,30,4.4,2,electric_scooter 
VADRES11DEL01 ,32,5,0,motorcycle 
PUNERES010DEL01 ,21,4.8,1,motorcycle 
BANGRES06DEL02 ,24,4.2,2,scooter 
INDORES16DEL02 ,28,4.9,0,motorcycle 
AURGRES11DEL01 ,39,4.9,0,motorcycle 
RANCHIRES20DEL02 ,21,5,1,scooter 
SURRES09DEL02 ,24,4.8,0,motorcycle 
AURGRES09DEL03 ,35,4.8,2,scooter 
KOLRES11DEL02 ,25,4.5,0,motorcycle 
JAPRES09DEL01 ,20,5,0,motorcycle 
MYSRES13DEL01 ,23,4.7,2,scooter 
MYSRES20DEL01 ,28,4.7,1,scooter 
RANCHIRES010DEL01 ,31,4.8,1,motorcycle 
JAPRES06DEL01 ,28,4.5,2,scooter 
LUDHRES18DEL03 ,20,3.9,0,motorcycle 
JAPRES17DEL02 ,26,4.9,2,scooter 
GOARES19DEL01 ,34,4.6,2,scooter 
PUNERES12DEL01 ,24,4.8,1,motorcycle 
COIMBRES20DEL03 ,35,4.8,2,motorcycle 
INDORES010DEL03 ,31,4.7,2,electric_scooter 
KOLRES20DEL02 ,20,4.7,0,motorcycle 
INDORES08DEL01 ,32,4,0,motorcycle 
BHPRES03DEL03 ,25,4.7,1,scooter 
VADRES19DEL03 ,29,5,0,motorcycle 
JAPRES13DEL02 ,20,4.8,1,scooter 
JAPRES09DEL03 ,23,4.7,0,motorcycle 
INDORES06DEL03 ,33,5,1,scooter 
COIMBRES13DEL01 ,24,4.8,2,motorcycle 
MUMRES09DEL03 ,25,4.8,0,motorcycle 
SURRES010DEL03 ,NaN ,NaN ,0,motorcycle 
PUNERES19DEL02 ,31,4.4,1,scooter 
MYSRES17DEL01 ,38,4.8,2,electric_scooter 
DEHRES08DEL01 ,22,4.6,0,motorcycle 
SURRES15DEL01 ,35,4.7,2,electric_scooter 
SURRES03DEL01 ,34,3.8,1,scooter 
CHENRES05DEL03 ,20,4.8,2,scooter 
VADRES04DEL01 ,29,4.6,1,motorcycle 
VADRES11DEL03 ,20,3.5,0,motorcycle 
COIMBRES03DEL02 ,30,4.2,2,scooter 
SURRES16DEL01 ,NaN ,NaN ,2,motorcycle 
VADRES08DEL03 ,24,4.4,0,motorcycle 
ALHRES05DEL01 ,35,4,1,scooter 
COIMBRES15DEL01 ,28,4.8,1,scooter 
INDORES20DEL02 ,22,5,2,scooter 
COIMBRES17DEL01 ,23,4.8,2,motorcycle 
VADRES15DEL01 ,32,4.3,0,motorcycle 
PUNERES12DEL02 ,22,4.9,2,scooter 
RANCHIRES15DEL03 ,34,4.6,0,motorcycle 
INDORES14DEL01 ,30,4.7,0,motorcycle 
VADRES13DEL01 ,20,4.8,0,motorcycle 
SURRES07DEL02 ,20,5,0,motorcycle 
LUDHRES04DEL03 ,39,4.6,1,scooter 
RANCHIRES17DEL02 ,27,4.7,2,scooter 
JAPRES04DEL02 ,35,4.8,2,electric_scooter 
PUNERES06DEL02 ,24,4.8,1,motorcycle 
BHPRES11DEL03 ,25,4.9,0,motorcycle 
PUNERES09DEL01 ,28,4.8,1,motorcycle 
MUMRES07DEL02 ,33,4.6,1,scooter 
JAPRES06DEL02 ,35,4.9,2,scooter 
CHENRES09DEL01 ,30,4.9,0,motorcycle 
CHENRES18DEL03 ,31,4.9,0,motorcycle 
BANGRES17DEL03 ,31,4.8,2,scooter 
GOARES19DEL02 ,24,4.7,2,scooter 
MUMRES15DEL02 ,33,5,2,scooter 
BHPRES04DEL01 ,39,4.6,1,scooter 
KNPRES19DEL03 ,37,4.5,0,motorcycle 
JAPRES17DEL03 ,26,4.8,0,motorcycle 
RANCHIRES07DEL02 ,35,4.4,2,motorcycle 
KOLRES04DEL01 ,29,4.8,1,scooter 
PUNERES02DEL01 ,24,4.8,1,motorcycle 
JAPRES06DEL02 ,25,4.9,2,electric_scooter 
PUNERES15DEL01 ,20,4.5,0,motorcycle 
SURRES18DEL01 ,28,5,1,scooter 
RANCHIRES20DEL01 ,29,5,1,motorcycle 
RANCHIRES06DEL02 ,37,4.8,1,motorcycle 
KOLRES12DEL01 ,30,4.8,2,electric_scooter 
COIMBRES06DEL03 ,23,5,2,scooter 
LUDHRES08DEL01 ,36,4.5,1,motorcycle 
HYDRES13DEL03 ,39,4.5,2,motorcycle 
BANGRES01DEL02 ,28,4.9,0,motorcycle 
MUMRES11DEL01 ,32,4.8,2,scooter 
HYDRES010DEL03 ,38,4.9,1,motorcycle 
BHPRES14DEL03 ,32,4.7,2,scooter 
MYSRES20DEL02 ,35,4.8,2,scooter 
KOLRES03DEL03 ,33,4.8,0,motorcycle 
HYDRES04DEL02 ,27,4.9,0,motorcycle 
INDORES07DEL01 ,28,4.9,2,scooter 
CHENRES18DEL01 ,27,4.6,0,motorcycle 
BANGRES14DEL01 ,23,5,2,electric_scooter 
COIMBRES04DEL02 ,37,4.2,2,scooter 
CHENRES09DEL03 ,36,4.9,0,motorcycle 
AGRRES02DEL02 ,32,4.9,1,motorcycle 
RANCHIRES09DEL03 ,38,4.8,2,motorcycle 
MUMRES02DEL03 ,38,4.8,0,motorcycle 
ALHRES010DEL02 ,27,5,2,scooter 
HYDRES06DEL01 ,31,4.4,0,motorcycle 
HYDRES20DEL02 ,21,4.2,0,motorcycle 
COIMBRES02DEL01 ,26,4.7,1,scooter 
PUNERES15DEL01 ,23,4.9,2,motorcycle 
RANCHIRES07DEL02 ,36,4.8,1,scooter 
COIMBRES07DEL03 ,NaN ,NaN ,0,motorcycle 
BANGRES09DEL01 ,34,4.7,0,motorcycle 
COIMBRES07DEL02 ,20,4.9,0,motorcycle 
COIMBRES05DEL03 ,25,4.1,0,motorcycle 
INDORES03DEL02 ,36,4.6,0,motorcycle 
CHENRES18DEL02 ,27,4.7,0,motorcycle 
AURGRES01DEL02 ,35,4.1,0,motorcycle 
MYSRES02DEL01 ,31,4.8,1,scooter 
DEHRES02DEL01 ,33,4.8,2,scooter 
JAPRES15DEL01 ,23,5,2,scooter 
BANGRES19DEL02 ,23,4.5,2,scooter 
VADRES12DEL01 ,29,4.7,1,motorcycle 
COIMBRES010DEL01 ,29,4.8,0,motorcycle 
AURGRES13DEL02 ,30,5,2,scooter 
HYDRES11DEL02 ,39,4.9,0,motorcycle 
RANCHIRES11DEL03 ,34,4.3,0,motorcycle 
VADRES20DEL02 ,36,4.8,1,motorcycle 
HYDRES12DEL03 ,30,4.9,1,motorcycle 
VADRES14DEL03 ,29,4.8,2,motorcycle 
SURRES08DEL03 ,24,4.7,1,scooter 
CHENRES02DEL02 ,37,4.8,1,motorcycle 
CHENRES13DEL02 ,NaN ,NaN ,1,motorcycle 
SURRES11DEL02 ,30,4.8,1,motorcycle 
HYDRES18DEL03 ,21,4.7,0,motorcycle 
CHENRES17DEL02 ,33,4.7,0,motorcycle 
MYSRES19DEL03 ,39,4.4,0,motorcycle 
BANGRES11DEL02 ,25,4.8,1,motorcycle 
LUDHRES13DEL03 ,26,4.7,1,motorcycle 
VADRES010DEL01 ,30,5,2,scooter 
GOARES07DEL02 ,37,4.7,0,motorcycle 
DEHRES14DEL02 ,39,4.7,0,motorcycle 
INDORES14DEL02 ,21,4.9,2,motorcycle 
MYSRES03DEL01 ,31,4.1,0,motorcycle 
JAPRES010DEL01 ,38,4.9,2,scooter 
AGRRES04DEL02 ,35,4.9,0,motorcycle 
RANCHIRES11DEL03 ,NaN ,NaN ,3,motorcycle 
VADRES09DEL03 ,39,4.9,2,scooter 
COIMBRES07DEL02 ,31,4.8,2,scooter 
RANCHIRES14DEL02 ,39,4.1,0,motorcycle 
VADRES15DEL03 ,26,4.7,2,scooter 
CHENRES010DEL03 ,39,4.2,2,scooter 
HYDRES02DEL02 ,NaN ,NaN ,2,scooter 
AGRRES09DEL03 ,32,4,0,motorcycle 
RANCHIRES14DEL02 ,34,4.9,0,motorcycle 
SURRES04DEL01 ,25,4.8,2,scooter 
CHENRES010DEL03 ,38,5,0,motorcycle 
BANGRES05DEL03 ,39,4.9,2,motorcycle 
RANCHIRES17DEL01 ,33,4.3,1,motorcycle 
BANGRES04DEL01 ,30,4.7,2,motorcycle 
VADRES01DEL02 ,30,4.4,2,scooter 
JAPRES06DEL03 ,21,4.9,0,motorcycle 
RANCHIRES06DEL01 ,20,4.5,0,motorcycle 
DEHRES12DEL03 ,28,4.6,2,scooter 
AURGRES01DEL01 ,26,4.6,1,motorcycle 
ALHRES18DEL02 ,31,4.3,0,motorcycle 
GOARES20DEL01 ,27,4.6,0,motorcycle 
MUMRES11DEL02 ,32,5,1,scooter 
SURRES05DEL02 ,23,4.9,0,motorcycle 
PUNERES09DEL02 ,26,4.9,2,scooter 
SURRES06DEL01 ,34,5,1,motorcycle 
PUNERES07DEL02 ,37,4.7,2,scooter 
COIMBRES010DEL03 ,21,4.9,2,scooter 
MYSRES02DEL02 ,28,4.6,0,motorcycle 
VADRES04DEL02 ,23,4.8,1,motorcycle 
INDORES08DEL01 ,33,4.7,1,motorcycle 
MYSRES19DEL03 ,37,4.5,1,scooter 
COIMBRES06DEL01 ,22,4.9,1,motorcycle 
HYDRES04DEL03 ,29,5,0,motorcycle 
JAPRES05DEL03 ,32,4.6,0,motorcycle 
GOARES17DEL03 ,36,4.9,1,motorcycle 
COIMBRES07DEL03 ,37,4.7,0,motorcycle 
JAPRES010DEL01 ,31,4.8,1,motorcycle 
PUNERES06DEL03 ,21,4.9,1,motorcycle 
AGRRES01DEL01 ,NaN ,NaN ,1,motorcycle 
JAPRES20DEL03 ,35,4.5,1,scooter 
COIMBRES14DEL01 ,36,4.9,0,motorcycle 
CHENRES05DEL02 ,34,4.5,2,motorcycle 
KOCRES03DEL01 ,26,4.5,0,motorcycle 
JAPRES02DEL01 ,39,4.7,1,scooter 
MYSRES18DEL01 ,33,4.7,1,scooter 
VADRES19DEL01 ,36,4.9,0,motorcycle 
BHPRES07DEL02 ,36,4.6,1,scooter 
RANCHIRES05DEL01 ,27,4.5,0,motorcycle 
KOLRES17DEL02 ,37,4.8,2,electric_scooter 
VADRES02DEL02 ,28,4.7,2,scooter 
INDORES18DEL01 ,21,4.7,2,scooter 
COIMBRES15DEL01 ,28,4.3,0,motorcycle 
INDORES17DEL03 ,26,3.9,0,motorcycle 
HYDRES05DEL01 ,39,4.7,2,scooter 
BHPRES08DEL01 ,27,4.8,1,motorcycle 
GOARES17DEL03 ,38,4.7,0,motorcycle 
RANCHIRES16DEL03 ,32,4.1,0,motorcycle 
RANCHIRES09DEL01 ,25,5,1,motorcycle 
COIMBRES16DEL02 ,38,4.9,1,scooter 
PUNERES02DEL02 ,33,4.9,2,motorcycle 
HYDRES11DEL01 ,31,4.7,1,motorcycle 
PUNERES12DEL01 ,22,4.6,0,motorcycle 
VADRES14DEL02 ,27,4.8,1,motorcycle 
PUNERES17DEL03 ,31,4.9,1,scooter 
CHENRES12DEL02 ,29,4.5,0,motorcycle 
MUMRES13DEL02 ,27,4.2,0,motorcycle 
BANGRES15DEL01 ,35,5,0,motorcycle 
HYDRES09DEL03 ,34,4.5,2,electric_scooter 
PUNERES08DEL03 ,36,4.2,0,motorcycle 
BANGRES14DEL02 ,38,5,0,motorcycle 
LUDHRES08DEL03 ,25,4.6,2,scooter 
BHPRES19DEL02 ,27,4.8,1,scooter 
CHENRES04DEL03 ,33,4.7,2,scooter 
RANCHIRES15DEL03 ,32,4.8,0,motorcycle 
JAPRES12DEL03 ,28,4.9,2,motorcycle 
INDORES13DEL02 ,25,4.2,0,motorcycle 
HYDRES16DEL02 ,36,4.7,2,motorcycle 
BANGRES19DEL01 ,26,4.9,2,scooter 
BANGRES09DEL02 ,22,5,0,motorcycle 
COIMBRES01DEL01 ,39,4.9,2,scooter 
KOCRES09DEL03 ,34,4.7,1,motorcycle 
ALHRES20DEL02 ,33,4.8,1,scooter 
MYSRES08DEL02 ,31,4.6,0,motorcycle 
BANGRES08DEL01 ,35,5,2,scooter 
JAPRES05DEL02 ,29,4.7,1,scooter 
SURRES02DEL01 ,32,3.8,2,motorcycle 
PUNERES15DEL02 ,29,4,0,motorcycle 
CHENRES09DEL01 ,23,4.9,1,motorcycle 
RANCHIRES18DEL02 ,24,5,2,motorcycle 
INDORES05DEL01 ,39,4.7,2,electric_scooter 
HYDRES12DEL02 ,20,4.9,0,motorcycle 
JAPRES11DEL03 ,31,4.6,2,motorcycle 
MUMRES06DEL01 ,22,4.9,0,motorcycle 
BHPRES07DEL02 ,34,4.7,1,motorcycle 
KOLRES14DEL03 ,NaN ,NaN ,0,motorcycle 
RANCHIRES03DEL03 ,29,4.9,1,scooter 
RANCHIRES08DEL01 ,34,4.8,2,motorcycle 
BHPRES05DEL01 ,25,4.8,0,motorcycle 
CHENRES02DEL02 ,25,4.9,2,scooter 
VADRES20DEL03 ,35,4.8,1,motorcycle 
MUMRES13DEL03 ,24,4.5,0,motorcycle 
SURRES14DEL01 ,28,4.6,1,motorcycle 
SURRES06DEL02 ,20,4.9,0,motorcycle 
CHENRES15DEL01 ,37,5,2,scooter 
AGRRES16DEL01 ,38,3.8,1,motorcycle 
BANGRES13DEL02 ,34,4.8,1,scooter 
MYSRES04DEL01 ,29,4.7,2,motorcycle 
MUMRES20DEL01 ,27,4.4,0,motorcycle 
SURRES04DEL01 ,27,4.1,2,motorcycle 
BANGRES07DEL02 ,38,4.8,2,electric_scooter 
VADRES11DEL01 ,37,4.1,0,motorcycle 
VADRES02DEL02 ,37,5,2,scooter 
BANGRES18DEL03 ,35,4.6,0,motorcycle 
RANCHIRES18DEL01 ,25,4.9,2,scooter 
JAPRES05DEL03 ,28,4.8,2,electric_scooter 
RANCHIRES13DEL02 ,33,4.6,1,motorcycle 
COIMBRES06DEL02 ,29,4.9,2,motorcycle 
SURRES03DEL01 ,21,4.7,1,scooter 
SURRES02DEL01 ,27,4.6,2,scooter 
LUDHRES12DEL02 ,32,4.9,1,scooter 
COIMBRES17DEL03 ,NaN ,NaN ,0,motorcycle 
CHENRES18DEL02 ,35,4.5,0,motorcycle 
LUDHRES13DEL03 ,37,3.6,2,scooter 
SURRES08DEL03 ,28,5,2,motorcycle 
HYDRES03DEL03 ,32,4.7,0,motorcycle 
LUDHRES20DEL03 ,29,4.8,1,scooter 
HYDRES07DEL02 ,38,4.8,1,scooter 
DEHRES19DEL02 ,28,4.8,2,scooter 
MYSRES11DEL03 ,20,4.9,1,motorcycle 
ALHRES12DEL02 ,23,4.7,1,motorcycle 
BANGRES14DEL01 ,23,5,1,scooter 
COIMBRES06DEL02 ,25,4.7,0,motorcycle 
SURRES09DEL01 ,39,4.9,0,motorcycle 
AURGRES19DEL02 ,25,4.7,1,scooter 
DEHRES17DEL03 ,NaN ,NaN ,1,scooter 
MYSRES16DEL02 ,28,4.5,2,scooter 
DEHRES08DEL01 ,25,4.6,1,motorcycle 
PUNERES010DEL01 ,38,4.8,1,motorcycle 
ALHRES12DEL02 ,29,4.6,1,motorcycle 
JAPRES07DEL03 ,38,4.7,1,scooter 
JAPRES16DEL03 ,23,4.6,2,scooter 
CHENRES16DEL02 ,28,4.1,1,scooter 
INDORES09DEL02 ,20,4.7,1,scooter 
HYDRES08DEL01 ,27,4.2,2,scooter 
MYSRES010DEL02 ,33,4.9,2,motorcycle 
RANCHIRES12DEL03 ,39,4.3,1,motorcycle 
PUNERES12DEL01 ,38,4.1,1,motorcycle 
PUNERES02DEL01 ,34,4.1,1,scooter 
GOARES11DEL03 ,26,4.8,1,motorcycle 
BANGRES13DEL03 ,21,4.2,0,motorcycle 
ALHRES12DEL03 ,22,4.7,2,electric_scooter 
MYSRES16DEL03 ,26,4.6,0,motorcycle 
INDORES09DEL03 ,25,4.9,2,scooter 
MYSRES20DEL03 ,32,5,1,motorcycle 
BANGRES03DEL02 ,23,4.6,0,motorcycle 
VADRES05DEL02 ,26,4.4,0,motorcycle 
RANCHIRES01DEL01 ,37,5,2,motorcycle 
MYSRES20DEL01 ,38,4.2,0,motorcycle 
MYSRES09DEL02 ,20,4.4,2,scooter 
INDORES11DEL01 ,20,4.9,1,scooter 
MUMRES16DEL03 ,29,5,0,motorcycle 
VADRES01DEL02 ,27,4.8,2,scooter 
CHENRES04DEL01 ,21,4.6,2,scooter 
SURRES04DEL01 ,37,4.8,0,motorcycle 
COIMBRES19DEL01 ,35,4.9,0,motorcycle 
SURRES16DEL03 ,26,4.7,0,motorcycle 
KNPRES11DEL02 ,37,4.9,1,motorcycle 
PUNERES06DEL02 ,23,5,1,motorcycle 
PUNERES15DEL03 ,34,4.5,1,motorcycle 
VADRES05DEL01 ,31,4.3,2,motorcycle 
KOCRES05DEL03 ,36,4.4,1,scooter 
INDORES13DEL01 ,35,4.8,2,scooter 
BHPRES14DEL03 ,29,2.5,2,scooter 
VADRES07DEL02 ,34,5,2,scooter 
SURRES01DEL02 ,20,4.9,2,motorcycle 
PUNERES02DEL01 ,23,4.6,2,scooter 
HYDRES02DEL01 ,24,4.7,2,electric_scooter 
RANCHIRES17DEL03 ,24,4.8,0,motorcycle 
BANGRES06DEL02 ,37,4.6,0,motorcycle 
CHENRES18DEL02 ,31,4.8,0,motorcycle 
COIMBRES07DEL02 ,28,4.7,1,motorcycle 
SURRES08DEL02 ,34,4.6,1,motorcycle 
LUDHRES01DEL02 ,36,5,0,motorcycle 
AURGRES18DEL01 ,30,3.7,1,motorcycle 
SURRES07DEL02 ,24,4.6,0,motorcycle 
PUNERES09DEL03 ,24,4.7,0,motorcycle 
SURRES06DEL02 ,24,4.9,0,motorcycle 
VADRES14DEL03 ,32,4.9,0,motorcycle 
KNPRES08DEL02 ,21,4.6,2,electric_scooter 
BANGRES08DEL01 ,33,4.1,0,motorcycle 
RANCHIRES07DEL02 ,37,4.7,0,motorcycle 
BHPRES12DEL01 ,22,4.4,1,motorcycle 
CHENRES08DEL03 ,31,4.9,2,electric_scooter 
RANCHIRES08DEL01 ,23,4.8,2,motorcycle 
VADRES19DEL02 ,38,4.3,2,electric_scooter 
AURGRES14DEL01 ,28,4.5,2,motorcycle 
COIMBRES19DEL03 ,27,4.8,0,motorcycle 
PUNERES04DEL01 ,20,4.6,2,motorcycle 
INDORES15DEL02 ,37,4.9,2,electric_scooter 
HYDRES15DEL01 ,21,4.3,0,motorcycle 
COIMBRES010DEL02 ,23,4.6,1,scooter 
PUNERES20DEL02 ,27,4.9,0,motorcycle 
LUDHRES01DEL02 ,38,4.2,2,motorcycle 
INDORES07DEL01 ,35,5,1,scooter 
SURRES13DEL03 ,36,4.3,0,motorcycle 
KOLRES12DEL03 ,26,4.1,0,motorcycle 
HYDRES19DEL03 ,33,4.5,0,motorcycle 
INDORES11DEL01 ,NaN ,NaN ,0,motorcycle 
INDORES04DEL02 ,21,4.7,1,scooter 
MYSRES02DEL02 ,25,4.6,2,motorcycle 
BANGRES20DEL03 ,NaN ,NaN ,3,scooter 
JAPRES15DEL02 ,39,4.9,2,motorcycle 
INDORES04DEL02 ,32,4.8,2,scooter 
PUNERES05DEL01 ,31,4.8,2,motorcycle 
HYDRES04DEL01 ,28,4.7,2,scooter 
KOLRES17DEL03 ,24,4.7,1,scooter 
JAPRES05DEL02 ,27,4.4,0,motorcycle 
BANGRES18DEL01 ,37,4.7,0,motorcycle 
RANCHIRES08DEL02 ,39,4.3,0,motorcycle 
RANCHIRES17DEL02 ,34,4.8,1,motorcycle 
BHPRES07DEL01 ,34,3.5,1,motorcycle 
SURRES05DEL02 ,38,5,1,scooter 
CHENRES06DEL02 ,29,4.7,2,motorcycle 
RANCHIRES13DEL03 ,31,4.8,0,motorcycle 
KOLRES07DEL02 ,33,4.9,0,motorcycle 
MUMRES16DEL03 ,NaN ,NaN ,2,electric_scooter 
JAPRES17DEL03 ,25,5,0,motorcycle 
MUMRES01DEL02 ,39,3.8,1,scooter 
MYSRES14DEL03 ,21,4.6,1,motorcycle 
AGRRES08DEL02 ,26,4.6,1,motorcycle 
INDORES07DEL02 ,30,4.8,1,scooter 
JAPRES20DEL03 ,20,4.7,0,motorcycle 
MUMRES05DEL02 ,23,4.6,0,motorcycle 
PUNERES17DEL01 ,24,4.9,1,scooter 
KOLRES15DEL01 ,34,4.4,0,motorcycle 
PUNERES16DEL02 ,23,4.9,0,motorcycle 
SURRES20DEL01 ,21,4.9,1,motorcycle 
BHPRES06DEL02 ,36,4.8,1,motorcycle 
INDORES14DEL02 ,22,4.6,1,scooter 
SURRES04DEL03 ,28,4.8,1,scooter 
VADRES02DEL03 ,25,4.6,0,motorcycle 
PUNERES08DEL02 ,21,4.9,2,motorcycle 
CHENRES09DEL02 ,35,4.8,0,motorcycle 
JAPRES13DEL01 ,NaN ,NaN ,2,scooter 
JAPRES09DEL01 ,21,4.6,0,motorcycle 
BANGRES06DEL02 ,22,4.9,1,motorcycle 
COIMBRES16DEL02 ,30,4.7,1,scooter 
MYSRES010DEL01 ,24,4.7,0,motorcycle 
INDORES18DEL01 ,29,4.9,1,scooter 
JAPRES18DEL01 ,28,4.8,1,scooter 
CHENRES18DEL02 ,28,4.8,0,motorcycle 
INDORES08DEL03 ,28,5,2,electric_scooter 
CHENRES12DEL02 ,24,4.8,1,motorcycle 
LUDHRES04DEL01 ,35,4.1,2,scooter 
COIMBRES12DEL03 ,29,4.9,1,motorcycle 
CHENRES010DEL01 ,39,4.7,2,scooter 
COIMBRES12DEL01 ,NaN ,NaN ,2,scooter 
